ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Norte,AP,1600600,Interior,Estadual,Urbana,258.643628,252.304928,Feminino,Parda,Janeiro,2003,"Sim, quatro ou mais",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,305.932851,265.845739,Feminino,Parda,Junho,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,ES,3203205,Interior,Municipal,Urbana,209.133978,240.476155,Masculino,Não quero declarar, , ,"Sim, dois",Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Não, 
2017,Sul,PR,4108304,Interior,Estadual,Urbana,266.095281,273.024661,Masculino,Parda,Maio,2001,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2304400,Capital,Estadual,Urbana,205.360743,180.940207,Feminino,Parda,Dezembro,2002,Não tem,Não sei,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2105906,Interior,Municipal,Urbana,275.619105,299.423278,Feminino,Parda,Dezembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,RS,4304002,Interior,Estadual,Urbana,299.82195,308.822635,Feminino,Parda,Agosto,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3512407,Interior,Estadual,Urbana,280.539053,306.30463, ,Parda,Janeiro,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,RJ,3300308,Interior,Estadual,Urbana,303.716004,305.93725,Feminino,Branca,Junho,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5100250,Interior,Estadual,Urbana,244.070607,220.418523,Masculino,Parda,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,PA,1501600,Interior,Estadual,Urbana,209.833774,263.564549,Masculino,Preta,Agosto,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não, 
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,259.299845,226.942387,Masculino,Amarela,Junho,2002,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Somente continuar estudando
2017,Nordeste,PI,2202778,Interior,Municipal,Rural,157.792308,197.506525,Masculino,Parda,Outubro,1998 ou antes,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Norte,AC,1200500,Interior,Estadual,Urbana,273.563186,324.59763,Masculino,Branca,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,ES,3205002,Interior,Municipal,Urbana,333.722714,317.752553,Feminino,Preta,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,MA,2112506,Interior,Municipal,Rural,266.267613,224.496259,Feminino,Parda,Dezembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,CE,2307304,Interior,Municipal,Urbana,301.428693,334.225363,Masculino,Não quero declarar,Agosto,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2601201,Interior,Municipal,Rural,171.1357,139.637118,Feminino,Branca,Julho,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental", , , , , 
2017,Sul,SC,4205407,Capital,Estadual,Urbana,233.794263,201.009577,Feminino,Parda,Fevereiro,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4108304,Interior,Estadual,Urbana,263.048563,260.36326,Masculino,Parda,Agosto,2003,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3135803,Interior,Estadual,Urbana,220.38531,252.297103,Feminino,Preta,Janeiro,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3300100,Interior,Municipal,Urbana,165.171072,202.781755,Masculino,Branca,Maio,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2505006,Interior,Municipal,Urbana,293.237081,276.713387,Masculino,Parda,Janeiro,1999,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Nunca estudou,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2702306,Interior,Municipal,Urbana,316.936538,316.035764,Feminino,Branca,Setembro,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Norte,RR,1400456,Interior,Estadual,Urbana,200.888925,234.021597,Masculino,Parda,Agosto,2000,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,SP,3551009,Interior,Estadual,Urbana,299.35542,302.992842,Masculino,Branca,Janeiro,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Norte,AM,1300706,Interior,Municipal,Urbana,235.047141,205.127053,Feminino,Parda,Março,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2503209,Interior,Municipal,Urbana,244.391306,314.164489,Masculino,Preta,Maio,2003,"Sim, dois",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,RS,6310430,Interior,Estadual,Urbana,327.440749,295.680505,Feminino,Branca,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,SC,4207304,Interior,Estadual,Rural,228.864013,244.230555,Masculino,Parda,Outubro,2001,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Sul,RS,4322400,Interior,Municipal,Urbana,204.826889,182.106288,Masculino,Branca,Novembro,2002,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,AL,2702900,Interior,Municipal,Rural,244.076447,222.430535,Feminino,Parda,Agosto,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4104808,Interior,Estadual,Urbana,307.961995,285.931318,Masculino,Preta,Dezembro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5221858,Interior,Municipal,Urbana,335.377444,285.345454,Masculino,Branca,Maio,2003,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Não, 
2017,Sudeste,MG,3116605,Interior,Estadual,Urbana,275.532058,293.866575,Feminino,Branca,Junho,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2610004,Interior,Municipal,Urbana,230.21055,159.116376,Feminino,Preta,Agosto,1999,Não tem,Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Centro-Oeste,MT,5103205,Interior,Municipal,Urbana,161.335747,205.24057,Feminino,Parda,Março,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5204508,Interior,Estadual,Urbana,253.261447,283.805062,Feminino,Preta,Maio,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não, 
2017,Sudeste,SP,3538709,Interior,Estadual,Urbana,307.104742,321.737564,Masculino,Parda,Fevereiro,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,MG,3106200,Capital,Municipal,Urbana,325.11939,374.953935,Feminino,Parda,Novembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,237.083887,222.851851,Masculino,Parda,Maio,2003,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sudeste,MG,3134202,Interior,Estadual,Urbana,308.497833,310.556304,Masculino,Parda,Agosto,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3103405,Interior,Estadual,Urbana,256.780316,266.535282,Feminino,Parda,Junho,2003,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Mais de 3 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3138005,Interior,Municipal,Urbana,247.85205,255.567419,Feminino,Parda,Setembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Norte,PA,1500909,Interior,Municipal,Rural,153.607471,208.764525, , , , , , ,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Nordeste,CE,2304400,Capital,Municipal,Urbana,344.551315,246.313326,Feminino,Preta,Fevereiro,2003,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,183.318715,191.079187,Feminino,Parda,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4119905,Interior,Estadual,Urbana,278.031809,287.647324,Masculino,Indígena,Fevereiro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora, ,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,204.654997,236.734443,Masculino,Parda,Março,2002,Não tem,Completou a Faculdade,Completou a Faculdade,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,AL,2706422,Interior,Municipal,Urbana,204.975145,279.021237,Masculino,Indígena,Julho,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Sudeste,SP,3527207,Interior,Estadual,Urbana,352.427903,300.801527,Masculino,Parda,Novembro,2002,"Sim, um",Completou a Faculdade,"Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sudeste,RJ,3304201,Interior,Estadual,Urbana,235.327015,290.563059,Feminino,Branca,Junho,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3303500,Interior,Municipal,Urbana,317.626968,303.825526,Feminino,Parda,Abril,2003,"Sim, três","Completou o Ensino Médio, mas não completou a Faculdade",Nunca estudou,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,329.833949,341.357056,Masculino, ,Maio,2001,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2910800,Interior,Estadual,Rural,288.396027,139.477098,Feminino,Parda,Março,2002,Não tem,Nunca estudou,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2307809,Interior,Municipal,Urbana,173.12771,273.700064,Masculino,Preta,Fevereiro,2004,"Sim, quatro ou mais",Não sei,Completou a Faculdade,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente trabalhar
2017,Sul,RS,4309308,Interior,Estadual,Urbana,289.701244,291.568674,Masculino,Não quero declarar,Setembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,MS,5002704,Capital,Municipal,Urbana,320.662172,304.343927,Masculino,Parda,Junho,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sul,PR,4108304,Interior,Estadual,Urbana,302.928445,238.958343,Feminino,Branca,Setembro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2310852,Interior,Municipal,Urbana,277.870055,246.880857,Feminino,Indígena,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,RN,2411700,Interior,Municipal,Urbana,305.113668,281.245528,Masculino,Parda,Agosto,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,PE,2613503,Interior,Estadual,Urbana,214.869307,166.053788,Masculino,Parda,Setembro,2002,Não tem,Não sei,Não sei,Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Norte,PA,1502103,Interior,Municipal,Rural,241.304645,203.284003,Feminino,Não quero declarar,Maio,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sul,PR,4121703,Interior,Estadual,Rural,224.434892,195.851497,Masculino,Branca,Outubro,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Nunca estudou,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3143450,Interior,Estadual,Urbana,161.093006,211.893993,Masculino,Parda,Outubro,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Sul,SC,4219507,Interior,Estadual,Urbana,184.125227,140.065141,Feminino,Branca,Maio,2001,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Ainda não sei
2017,Sudeste,SP,3515004,Interior,Estadual,Urbana,295.535136,285.385641,Masculino,Preta,Abril,2003,"Sim, três",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2610608,Interior,Municipal,Rural,235.846931,224.427232,Feminino,Branca,Julho,2002,"Sim, dois",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,223.737355,235.166049,Masculino,Parda,Dezembro,2002,"Sim, um",Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,BA,2903706,Interior,Municipal,Rural,206.302344,220.259006,Feminino,Branca,Março,2001,Não tem,Nunca estudou,Nunca estudou,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2933257,Interior,Municipal,Rural,294.392554,291.028642,Feminino,Parda,Novembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental", ,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Nordeste,BA,2933307,Interior,Estadual,Urbana,194.308188,195.274353,Feminino,Parda,Março,2000,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3149309,Interior,Estadual,Rural,150.41134,204.325277,Masculino,Parda,Setembro,2000,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Nunca estudou,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,291.856331,297.063225,Masculino,Parda,Março,2002,Não tem,Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,SE,2802403,Interior,Municipal,Urbana,212.2808,248.716026,Masculino, ,Setembro,2000,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3152204,Interior,Estadual,Urbana,272.95782,219.48758,Masculino,Parda,Julho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,211.472305,199.443194,Feminino,Parda,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3156700,Interior,Estadual,Urbana,226.327514,292.872474,Masculino,Parda,Dezembro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,CE,2302305,Interior,Municipal,Rural,192.057735,204.1927,Masculino,Parda,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,BA,2908408,Interior,Estadual,Rural,236.784345,254.739877,Masculino,Parda,Agosto,2002,Não tem,Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Não,Somente continuar estudando
2017,Nordeste,BA,2905107,Interior,Municipal,Rural,235.373404,167.543933,Feminino, ,Maio,2003,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5218805,Interior,Municipal,Urbana,272.493328,254.287317,Feminino, ,Agosto,2003,Não tem,Não sei,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3538006,Interior,Estadual,Urbana,212.050565,295.913743,Masculino,Indígena,Abril,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sul,PR,4119905,Interior,Estadual,Urbana,304.599041,298.177159,Masculino,Preta,Janeiro,2003,Não tem,Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Municipal,Urbana,265.499722,283.44791,Masculino,Preta,Maio,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Urbana,273.033133,253.864156,Masculino,Amarela,Junho,2001,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3305109,Interior,Estadual,Urbana,161.793022,136.133842,Masculino,Preta,Abril,2000,"Sim, um",Nunca estudou,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Menos de 1 hora,Não faço trabalhos domésticos,Sim,Ainda não sei
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,257.359457,210.082299,Feminino,Parda,Junho,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2913606,Interior,Estadual,Urbana,268.681639,267.192464,Masculino,Parda,Novembro,2000,"Sim, dois",Não sei,Não sei,Menos de 1 hora,Menos de 1 hora,Sim,Somente continuar estudando
2017,Sul,PR,4122404,Interior,Estadual,Urbana,207.224221,226.587918,Masculino,Indígena,Janeiro,2002,"Sim, três",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,Menos de 1 hora,Não,Somente trabalhar
2017,Nordeste,CE,2304285,Interior,Municipal,Urbana,258.066801,273.582858,Feminino,Amarela,Julho,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Sul,RS,4315602,Interior,Municipal,Urbana,264.183541,307.539962,Masculino,Parda,Setembro,2002,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,246.465957,277.913172,Masculino,Não quero declarar,Março,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Ainda não sei
2017,Sudeste,MG,3159902,Interior,Estadual,Urbana,184.378326,188.923252,Feminino,Preta,Abril,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Menos de 1 hora,Mais de 3 horas,Não,Continuar estudando e trabalhar
